UserID,Timestamp,ExpType,BlockIndex,TargetIndex,PhaseRadius,TargetVisualAngular,Result,SelectionTime
1,2025-06-17 16:06:04.503,Gaze_Task1,4,5,20,1,False,3
1,2025-06-17 16:06:08.610,Gaze_Task1,4,6,20,1,True,0.6
1,2025-06-17 16:06:13.622,Gaze_Task1,4,7,20,1,False,3
1,2025-06-17 16:06:18.467,Gaze_Task1,4,8,20,1,True,0.6
1,2025-06-17 16:06:23.462,Gaze_Task1,4,9,20,1,False,3
1,2025-06-17 16:06:28.475,Gaze_Task1,4,10,20,1,False,3
1,2025-06-17 16:06:33.485,Gaze_Task1,4,11,20,1,False,3
1,2025-06-17 16:06:39.040,Gaze_Task1,5,1,30,2,False,3
1,2025-06-17 16:06:42.102,Gaze_Task1,5,2,30,2,True,0.6
1,2025-06-17 16:06:47.099,Gaze_Task1,5,3,30,2,False,3
1,2025-06-17 16:06:49.717,Gaze_Task1,5,4,30,2,True,0.6
1,2025-06-17 16:06:54.727,Gaze_Task1,5,5,30,2,False,3
1,2025-06-17 16:06:57.957,Gaze_Task1,5,6,30,2,True,0.6
1,2025-06-17 16:07:02.536,Gaze_Task1,5,7,30,2,True,0.6
1,2025-06-17 16:07:05.695,Gaze_Task1,5,8,30,2,True,0.6
1,2025-06-17 16:07:10.303,Gaze_Task1,5,9,30,2,True,0.6
1,2025-06-17 16:07:13.437,Gaze_Task1,5,10,30,2,True,0.6
1,2025-06-17 16:07:16.721,Gaze_Task1,5,11,30,2,True,0.6
1,2025-06-17 16:07:23.472,Gaze_Task1,6,1,40,2,False,3
1,2025-06-17 16:07:26.089,Gaze_Task1,6,2,40,2,True,0.6
1,2025-06-17 16:07:31.101,Gaze_Task1,6,3,40,2,False,3
1,2025-06-17 16:07:33.703,Gaze_Task1,6,4,40,2,True,0.6
1,2025-06-17 16:07:36.557,Gaze_Task1,6,5,40,2,True,0.6
1,2025-06-17 16:07:39.243,Gaze_Task1,6,6,40,2,True,0.6
1,2025-06-17 16:07:44.240,Gaze_Task1,6,7,40,2,False,3
1,2025-06-17 16:07:47.262,Gaze_Task1,6,8,40,2,True,0.6
1,2025-06-17 16:07:49.864,Gaze_Task1,6,9,40,2,True,0.6
1,2025-06-17 16:07:52.732,Gaze_Task1,6,10,40,2,True,0.6
1,2025-06-17 16:07:56.629,Gaze_Task1,6,11,40,2,True,0.6
1,2025-06-17 16:08:02.183,Gaze_Task1,7,1,20,1.5,False,3
1,2025-06-17 16:08:05.232,Gaze_Task1,7,2,20,1.5,True,0.6
1,2025-06-17 16:08:10.242,Gaze_Task1,7,3,20,1.5,False,3
1,2025-06-17 16:08:12.875,Gaze_Task1,7,4,20,1.5,True,0.6
1,2025-06-17 16:08:17.885,Gaze_Task1,7,5,20,1.5,False,3
1,2025-06-17 16:08:21.477,Gaze_Task1,7,6,20,1.5,True,0.6
1,2025-06-17 16:08:26.487,Gaze_Task1,7,7,20,1.5,False,3
1,2025-06-17 16:08:29.369,Gaze_Task1,7,8,20,1.5,True,0.6
1,2025-06-17 16:08:34.380,Gaze_Task1,7,9,20,1.5,False,3
1,2025-06-17 16:08:38.112,Gaze_Task1,7,10,20,1.5,True,0.6
1,2025-06-17 16:08:42.009,Gaze_Task1,7,11,20,1.5,True,0.6
1,2025-06-17 16:08:47.493,Gaze_Task1,8,1,30,1.5,False,3
1,2025-06-17 16:08:51.071,Gaze_Task1,8,2,30,1.5,True,0.6
1,2025-06-17 16:08:56.082,Gaze_Task1,8,3,30,1.5,False,3
1,2025-06-17 16:08:58.684,Gaze_Task1,8,4,30,1.5,True,0.6
1,2025-06-17 16:09:03.682,Gaze_Task1,8,5,30,1.5,False,3
1,2025-06-17 16:09:07.455,Gaze_Task1,8,6,30,1.5,True,0.6
1,2025-06-17 16:09:12.464,Gaze_Task1,8,7,30,1.5,False,3
1,2025-06-17 16:09:16.419,Gaze_Task1,8,8,30,1.5,True,0.6
1,2025-06-17 16:09:21.430,Gaze_Task1,8,9,30,1.5,False,3
1,2025-06-17 16:09:26.440,Gaze_Task1,8,10,30,1.5,False,3
1,2025-06-17 16:09:30.853,Gaze_Task1,8,11,30,1.5,True,0.6
1,2025-06-17 16:09:38.872,Gaze_Task1,9,1,40,1.5,False,3
1,2025-06-17 16:09:42.839,Gaze_Task1,9,2,40,1.5,True,0.6
1,2025-06-17 16:09:47.849,Gaze_Task1,9,3,40,1.5,False,3
1,2025-06-17 16:09:51.288,Gaze_Task1,9,4,40,1.5,True,0.6
1,2025-06-17 16:09:56.299,Gaze_Task1,9,5,40,1.5,False,3
1,2025-06-17 16:10:01.310,Gaze_Task1,9,6,40,1.5,False,3
1,2025-06-17 16:10:06.320,Gaze_Task1,9,7,40,1.5,False,3
1,2025-06-17 16:10:10.859,Gaze_Task1,9,8,40,1.5,True,0.6
1,2025-06-17 16:10:15.870,Gaze_Task1,9,9,40,1.5,False,3
1,2025-06-17 16:10:20.880,Gaze_Task1,9,10,40,1.5,False,3
1,2025-06-17 16:10:25.893,Gaze_Task1,9,11,40,1.5,False,3
